name,title,source_table_name,dest_table_name,stage,start_line,end_line,header_lines,description,reftype,ref,state
api,API Root Url,,,0,,,,,ref,http://services.healthindicators.gov/v5/REST.svc/,synced
indicator_969,,indicator,indicator,2,,,,Tuberculosis,generator,GenerateIndicator;969,synced
indicator_97,,indicator,indicator,2,,,,Births: women under 18 years (percent),generator,GenerateIndicator;97,synced
indicator_970,,indicator,indicator,2,,,,TB curative therapy completion,generator,GenerateIndicator;970,synced
indicator_971,,indicator,indicator,2,,,,TB treatment: persons with latent TB,generator,GenerateIndicator;971,synced
indicator_972,,indicator,indicator,2,,,,TB test confirmation timeliness,generator,GenerateIndicator;972,synced
indicator_973,,indicator,indicator,2,,,,Group B streptococcal disease: newborns,generator,GenerateIndicator;973,synced
indicator_976,,indicator,indicator,2,,,,Vaccination coverage assessment: public health providers,generator,GenerateIndicator;976,synced
indicator_977,,indicator,indicator,2,,,,Vaccination coverage assessment: private health providers,generator,GenerateIndicator;977,synced
indicator_978,,indicator,indicator,2,,,,Congenital Rubella Syndrome,generator,GenerateIndicator;978,synced
indicator_979,,indicator,indicator,2,,,,Hib invasive disease: children <5 years,generator,GenerateIndicator;979,synced
indicator_98,,indicator,indicator,2,,,,Births: women 40-54 years (percent),generator,GenerateIndicator;98,synced
indicator_980,,indicator,indicator,2,,,,Hepatitis B: children,generator,GenerateIndicator;980,synced
indicator_981,,indicator,indicator,2,,,,"Measles, U.S.-acquired",generator,GenerateIndicator;981,synced
indicator_982,,indicator,indicator,2,,,,"Mumps, U.S.-acquired",generator,GenerateIndicator;982,synced
indicator_983,,indicator,indicator,2,,,,Pertussis: infants,generator,GenerateIndicator;983,synced
indicator_984,,indicator,indicator,2,,,,Pertussis: teens,generator,GenerateIndicator;984,synced
indicator_985,,indicator,indicator,2,,,,"Polio, U.S.-acquired",generator,GenerateIndicator;985,synced
indicator_986,,indicator,indicator,2,,,,"Rubella, U.S.-acquired",generator,GenerateIndicator;986,synced
indicator_987,,indicator,indicator,2,,,,Varicella: children,generator,GenerateIndicator;987,synced
indicator_988,,indicator,indicator,2,,,,Hepatitis B: adults,generator,GenerateIndicator;988,synced
indicator_989,,indicator,indicator,2,,,,Hepatitis B: injection drug users,generator,GenerateIndicator;989,synced
indicator_99,,indicator,indicator,2,,,,Births: unmarried women 18-54 years (percent),generator,GenerateIndicator;99,synced
indicator_991,,indicator,indicator,2,,,,Hepatitis B: men who have sex with men,generator,GenerateIndicator;991,synced
indicator_992,,indicator,indicator,2,,,,Hepatitis C,generator,GenerateIndicator;992,synced
indicator_993,,indicator,indicator,2,,,,DTaP vaccination: children 19-35 months,generator,GenerateIndicator;993,synced
indicator_994,,indicator,indicator,2,,,,Hib vaccination: children 19-35 months,generator,GenerateIndicator;994,synced
indicator_995,,indicator,indicator,2,,,,HepB vaccination: children 19-35 months,generator,GenerateIndicator;995,synced
indicator_996,,indicator,indicator,2,,,,MMR vaccination: children 19-35 months,generator,GenerateIndicator;996,synced
indicator_997,,indicator,indicator,2,,,,Polio vaccination: children 19-35 months,generator,GenerateIndicator;997,synced
indicator_998,,indicator,indicator,2,,,,Varicella vaccination: children 19-35 months,generator,GenerateIndicator;998,synced
indicator_999,,indicator,indicator,2,,,,PCV vaccination: children 19-35 months,generator,GenerateIndicator;999,synced
locales,Locales ,,,1,1,3662,0,,generator,GenerateLocales,built
timeframes,Timeframes,,,1,1,86,0,,generator,GenerateTimeframes,built
